# FOF_ID M_FOF[10^10 Msun/h] Vmax [km/s] Pos_xyz [kpc/h] Vel_xyz [km/s]
1240 2930.058594 303.396790 128259.445312 59339.929688 102403.453125 79.878830 -57.305374 -6.522522
1522 2575.605957 343.380249 148204.578125 72662.875000 84296.070312 -133.734177 -256.512115 -3.981006
1656 1781.824097 402.488495 170634.703125 149897.031250 57645.949219 -82.288803 288.334625 -154.133926
1398 1806.269653 384.832062 161698.812500 98735.218750 54433.589844 -428.752625 -61.350800 -610.236694
1476 2342.291748 358.674438 68799.687500 204794.437500 116722.625000 134.607895 392.675415 -202.994781
1075 3609.259521 287.905579 181700.000000 57500.789062 46091.160156 -248.208755 -143.518372 248.786896
1113 3231.728516 333.604218 73370.101562 101250.460938 154202.765625 -449.702118 11.505503 124.840721
1488 1700.063232 337.361908 50537.113281 149984.953125 63860.128906 202.113998 114.020477 88.233360
1220 3172.587891 303.880219 63912.828125 155478.875000 172500.843750 86.498322 -189.263290 -67.655312
1556 2068.487549 386.325836 74167.226562 45016.726562 44877.917969 -120.620674 380.806641 -162.997818
1370 2841.262451 375.026062 54807.820312 90297.460938 54852.406250 185.262726 69.475929 48.621738
784 4234.977539 291.075989 154841.515625 182548.000000 159902.156250 223.078598 -18.576090 -312.513062
1246 3272.714355 321.982910 30418.082031 17507.154297 174349.171875 167.668503 144.436874 -36.177467
1036 2642.903076 334.975159 137455.671875 30945.876953 35367.441406 -474.263367 936.104980 374.193054
1546 2310.344971 390.476410 136814.109375 62407.074219 86366.523438 10.660105 -59.061916 -10.930124
1164 3314.615723 376.963440 39062.906250 17648.335938 135527.968750 -329.478882 304.837189 -87.113083
1387 1517.914062 386.669403 51160.394531 188755.703125 77848.078125 -5.571881 65.953857 -246.734375
1415 2433.158691 358.003326 97237.742188 8184.311523 41706.421875 113.159271 -143.019058 -194.545578
1239 3105.497559 323.542908 89699.570312 195161.937500 141622.671875 143.873077 466.114197 -336.526611
1454 2581.138916 317.138641 136578.890625 20554.521484 122457.117188 209.364609 577.985413 93.957169
1425 2753.498779 314.238861 198115.671875 96688.554688 76396.359375 126.474739 -88.719795 152.821899
1462 2680.053223 350.809631 57388.171875 158060.734375 58325.851562 -345.573273 -64.497887 -91.611046
1155 2986.259033 277.762238 33105.214844 10112.109375 27847.509766 297.972198 -101.580421 -49.301743
1158 3344.306885 344.488556 189139.687500 141066.562500 81196.015625 178.148575 224.028519 -20.755333
1029 2182.156494 299.210541 96080.429688 80465.273438 51707.636719 -557.478149 -267.282928 0.608624
1465 2261.586670 378.725494 84764.828125 128552.523438 32631.357422 -79.210007 49.710243 -46.190765
1206 2279.705811 335.161133 164828.546875 174802.265625 39852.667969 -588.919189 165.315445 410.439606
1439 2782.024414 350.744507 3875.146973 50175.039062 108805.757812 16.605043 -111.012810 103.754791
1313 859.916809 286.820282 150466.140625 134291.187500 149848.484375 39.957478 -350.428375 449.785950
1234 3316.404541 338.142365 28527.408203 2358.012451 151154.500000 -252.101410 378.725250 -61.045601
1302 2679.392822 312.976868 52095.207031 10423.595703 28520.847656 134.177094 327.245544 -81.092232
1434 2694.558838 344.553741 58671.117188 121093.617188 182575.062500 106.056908 -522.759338 80.861916
609 5108.375000 257.072296 110494.460938 77130.992188 16706.126953 352.536743 26.916374 113.671410
1081 2992.781006 325.748871 83975.554688 100778.765625 149993.921875 -431.872925 228.592972 -68.940193
1430 2806.535889 353.446381 62413.179688 155895.359375 122828.296875 71.969055 -245.468063 -281.260834
1492 1196.000122 372.371368 46981.453125 84814.007812 116738.406250 51.089153 383.408295 394.338898
1488 1700.063232 381.093842 150044.640625 181591.031250 175249.921875 -34.635006 -156.515839 -53.047024
961 4107.728027 335.521057 35961.898438 98571.875000 175305.812500 -167.847168 160.698868 98.400871
1450 2712.911865 393.177246 152333.484375 196914.562500 66555.859375 -42.730980 -21.441662 -15.627773
1194 3095.124512 327.712524 159833.281250 27307.833984 40216.195312 -211.294937 236.594513 15.628517
1170 3262.979980 282.091187 196945.906250 83200.539062 121462.000000 278.057098 -11.887570 217.849487
1176 3255.788818 332.482422 135762.390625 157795.937500 175579.359375 263.481995 87.034843 93.966202
1340 2865.093750 316.603088 54764.175781 39697.746094 62068.015625 274.897430 91.952972 -263.937256
1274 2113.200928 329.646942 59573.761719 141554.468750 144628.359375 148.769608 -311.286896 4.019895
1496 1811.876099 404.352844 39008.621094 19938.787109 201380.171875 289.569244 92.065933 -434.465240
918 4044.254883 269.775635 84010.328125 113023.546875 190149.250000 -86.589996 447.207520 283.292633
1383 2522.337158 351.996918 122108.093750 188335.640625 176455.015625 -129.682236 -11.454306 -63.750141
1402 2833.171631 389.606293 102672.109375 26073.691406 160831.718750 -39.379883 394.416321 -357.239410
1148 3249.731445 362.358246 129542.007812 189399.500000 198751.921875 -116.002083 -69.618179 117.705956
672 5088.441895 255.825790 155193.562500 85979.242188 168511.953125 198.226334 79.240005 347.424896
958 3777.761963 322.994019 14713.201172 65012.183594 39070.339844 -184.133316 50.743111 -80.142899
1184 3376.704590 349.063934 167413.234375 101988.125000 25289.621094 -109.903419 80.157921 -360.402313
1163 3127.954590 361.765656 112713.742188 75781.671875 21260.392578 229.181580 -104.856300 -92.330765
862 3815.072754 299.178864 151522.890625 153673.390625 161108.937500 84.426109 -146.764481 396.062897
960 3525.509277 336.370056 128382.304688 45800.132812 102583.523438 -148.657532 44.564964 67.366959
748 5045.135742 285.460999 14467.321289 169968.281250 112729.796875 177.020584 257.101562 -54.162045
787 4858.364746 325.409882 34548.980469 181751.796875 14014.911133 -88.134743 103.638748 129.188324
671 5282.981445 289.721985 14675.888672 84106.695312 203196.421875 261.515564 129.470016 -556.246399
1101 3537.276123 265.965393 186912.859375 10396.602539 175942.375000 125.598625 19.232899 -48.494308
755 5320.453613 290.340942 192805.015625 178307.781250 19172.265625 130.053192 135.795807 -23.842518
1009 3140.594238 286.664124 150224.953125 49648.226562 186386.843750 121.426331 79.288811 -96.828362
1457 2812.972656 396.452545 173975.843750 19772.160156 104712.046875 -53.913120 340.471863 128.639084
1349 2999.271729 335.721313 109750.687500 179424.765625 113207.054688 -322.605225 197.869553 139.245697
1116 3113.220947 341.036041 57427.121094 42724.167969 159523.781250 -463.399597 -19.378748 -476.047272
1242 3114.964111 317.604034 30961.265625 110727.335938 60608.660156 298.866180 16.252382 31.009243
1296 3003.808350 361.099792 86054.320312 146292.421875 196778.859375 -162.012924 -356.544617 -100.932793
968 3809.861816 339.225922 42988.230469 2433.515625 121107.140625 95.823639 356.650452 18.381065
1316 2912.409912 320.956421 95082.804688 177595.468750 55974.085938 -351.459656 206.193527 171.005600
1395 2851.818115 403.455872 55348.968750 60260.328125 49493.531250 455.798187 -34.004173 324.192932
977 2480.378418 297.738861 46526.984375 125748.953125 111003.187500 406.350403 0.722893 194.934753
754 4773.987305 319.373505 165213.125000 164641.312500 123700.625000 280.081116 254.566162 64.777451
968 3809.861816 308.126862 84301.757812 175626.078125 184865.453125 -73.682098 -170.853790 47.758381
1096 3359.103271 283.434509 17456.337891 156952.765625 144781.484375 -100.442398 -270.107849 24.552446
1345 2983.612061 355.078278 107015.531250 93973.843750 93123.515625 33.125080 -460.018005 -254.141190
413 4756.655762 244.496658 110189.367188 59186.359375 121163.414062 -143.917923 -255.077469 126.926407
1194 3095.124512 320.424377 129547.968750 153080.765625 10433.042969 -90.925278 -138.323395 37.309704
1100 3332.806152 322.927612 69945.195312 99588.601562 67142.023438 136.138962 97.740883 -53.950413
647 5660.978516 300.724243 20614.781250 107988.187500 181147.921875 90.517838 -694.193481 486.246033
1259 3028.377930 351.466675 34971.882812 62736.558594 13551.744141 425.080841 265.605438 -403.431549
936 4203.934082 335.009735 135519.234375 47960.519531 94855.726562 64.558525 192.317459 112.008835
545 6087.084473 222.731308 90000.031250 134985.265625 176691.171875 -292.365265 -69.338219 267.843781
982 3778.299561 279.407715 27970.986328 43934.902344 119984.671875 297.283783 -102.406235 387.372284
676 5333.903809 300.346954 134105.781250 189110.703125 105918.281250 -108.706871 94.205078 118.018005
1032 3824.791748 341.037384 17866.982422 92407.078125 133629.656250 439.531494 -165.782043 264.841278
833 2495.190186 300.587769 55383.882812 84640.968750 153530.078125 -610.725647 -14.574318 -127.549423
1088 3626.646484 372.394745 162550.062500 156255.296875 101983.312500 -113.877808 271.932068 -60.327770
873 4374.467773 288.986725 44870.968750 24584.408203 198834.031250 -239.815872 349.962891 -141.342224
836 4607.033203 255.369583 188915.093750 175380.546875 88376.210938 153.036591 239.034042 96.220108
681 5362.904297 269.357147 11220.980469 84067.359375 123911.468750 482.137299 143.473907 358.396881
1234 3316.404541 280.764435 93657.390625 187311.515625 149022.156250 6.515903 317.451813 -61.633575
995 3885.265625 339.706848 185076.296875 198691.453125 2215.687256 436.441833 417.136597 -140.736969
885 4279.390625 279.903564 18754.140625 3357.022217 96073.406250 215.800537 -2.275943 326.999420
1111 2629.145508 259.264618 118021.453125 83930.804688 177483.500000 185.713699 -512.942078 412.432831
1156 3411.697266 311.166870 51850.164062 87739.578125 4747.123047 5.548620 37.041912 -74.410622
975 4032.949707 319.271729 132579.140625 171407.265625 176127.875000 37.602425 -117.054337 10.635780
835 4300.004395 299.792725 89547.664062 79984.679688 128160.843750 -40.080807 -277.406769 23.048994
743 5078.196777 292.276398 30796.263672 77848.296875 84174.492188 391.351746 248.195648 297.018036
728 5231.707031 265.081787 127008.781250 80282.296875 6238.776367 291.199432 -139.994827 524.590881
716 5260.796387 313.207977 119021.171875 167657.390625 128431.664062 -70.454414 -207.146271 -50.282509
874 4148.542969 306.593933 133247.062500 102934.382812 139280.046875 -96.240845 -143.883301 192.903320
753 5022.944824 320.215302 172519.875000 98409.195312 154907.218750 367.195923 -83.886421 703.502747
1126 3078.681885 368.055450 33608.257812 10454.476562 14858.712891 161.127319 -47.178680 -44.542408
1031 3706.998779 353.877838 20178.199219 110547.070312 953.096802 -419.731537 -320.042206 -245.504044
1008 3852.793457 312.059113 40873.972656 201738.218750 228.008926 -60.642708 71.675362 47.725433
628 4768.702637 259.177734 130595.734375 33533.601562 136117.781250 66.081779 30.444241 120.130600
486 6731.422363 268.039398 71718.773438 116221.578125 176958.453125 133.200974 -348.836670 175.222321
680 4736.746094 289.705841 17229.148438 110956.804688 5614.734375 -316.272369 -147.090652 -504.913879
1187 1668.875000 352.722931 190023.984375 86917.968750 126123.570312 276.928375 -39.668465 172.873856
683 2332.595215 289.247894 49736.949219 140413.546875 70285.921875 274.041168 94.510262 295.038025
602 6136.477051 266.699738 185430.343750 109725.414062 17326.988281 12.678868 156.313110 -807.536804
1232 3268.631836 347.246918 41216.863281 138472.718750 123208.859375 200.059418 -324.323029 -243.964020
840 4614.137207 326.721741 31992.449219 5945.606445 192209.578125 -86.980591 215.163696 -116.917381
687 5235.468750 301.400970 65432.734375 96122.414062 98569.460938 -239.560364 -5.936922 119.923141
1230 2987.206055 385.252777 13276.105469 128177.382812 93166.875000 227.071442 164.174118 120.138885
947 3674.206543 293.521057 69119.000000 43190.371094 76149.125000 -139.585815 62.598942 -130.590561
663 5557.362305 317.911713 202778.343750 200922.140625 15870.965820 470.803040 195.369461 -177.898026
789 3090.056885 295.754150 150381.218750 142281.046875 59779.800781 7.074558 28.560356 -19.810648
1237 3209.292725 341.002045 169522.984375 99333.359375 190983.203125 377.261444 -49.440979 -142.445618
900 2854.859131 309.558655 6133.097168 159503.968750 72140.781250 299.147644 53.547894 412.239838
1000 3580.812256 306.349792 132822.406250 72963.656250 58346.589844 -197.412689 43.728737 -105.588379
1244 3045.368652 365.731964 160851.859375 126294.492188 46400.144531 101.814560 -270.985046 -60.292912
957 3964.415283 410.732117 159577.390625 166378.234375 125823.500000 80.055214 229.689270 84.754791
1047 3546.649902 290.493042 162553.078125 75443.906250 166984.296875 -22.521778 -34.412239 290.488708
1103 3400.958984 316.944122 143788.875000 53705.390625 191122.812500 -44.325134 207.041550 -35.322395
972 3954.533447 314.304321 58853.628906 189555.515625 77521.742188 -280.780701 64.671638 -42.564453
754 4773.987305 287.936676 108185.054688 181853.250000 114578.593750 -124.501732 138.386780 -8.800453
1113 3231.728516 325.676147 102935.632812 188560.109375 55053.644531 -345.293427 131.992416 112.877296
826 4492.212891 329.996185 140962.812500 57894.285156 155326.546875 223.060394 -239.100647 52.594086
700 5157.161133 314.218658 48405.632812 99795.125000 169154.187500 -348.095612 166.186356 -152.197968
541 6352.161621 238.407486 158247.625000 7932.680664 45280.804688 -93.874985 64.271210 93.913612
634 5631.390137 305.805603 59983.546875 179817.703125 191355.906250 158.354050 13.955821 39.676865
584 6438.278809 283.054596 164385.953125 43629.191406 168887.515625 132.104446 -24.587505 -554.451843
1087 3039.169434 326.587372 70442.500000 98900.695312 78920.867188 110.379570 -24.929743 -43.266193
610 5360.975098 299.056824 137726.140625 37154.421875 146890.046875 86.638275 -198.341568 66.480461
945 2505.102295 333.958282 140727.234375 66163.039062 158336.609375 339.316193 -458.957489 159.694061
1072 3647.070068 344.621307 165158.687500 30294.046875 176919.609375 -18.733534 541.097168 -153.070786
923 4136.005371 314.482269 180508.218750 154230.312500 70595.757812 -170.071182 313.404266 -230.888702
775 4682.942383 322.798431 137052.453125 158387.703125 187985.296875 71.124321 -308.906311 -418.088989
611 5983.352051 279.831848 130135.671875 60719.011719 159019.078125 433.691406 -60.028641 -130.715103
499 5214.898926 264.407684 109917.578125 194820.578125 30373.189453 -49.066692 136.079102 283.000763
657 5583.767090 282.858459 2739.361084 71400.531250 25545.593750 16.868229 335.290283 -221.312012
943 3741.401123 328.380005 12031.291992 63844.570312 35057.292969 -66.966927 254.038162 173.460358
813 4662.482422 289.031860 92888.156250 26070.519531 155833.375000 47.598755 286.480591 -191.501587
649 3672.972656 250.703751 57007.300781 171320.000000 193490.875000 304.728027 -164.170059 156.998459
854 4167.583008 276.510590 56005.488281 125462.687500 165566.171875 72.552216 -317.908203 218.244797
966 4023.548828 300.311707 19808.371094 157692.390625 158711.156250 -157.317810 -368.578400 -90.181480
616 5827.956055 293.810486 51555.503906 148953.984375 175737.234375 81.793976 -565.741455 -98.007362
1077 3601.461182 333.536163 108385.460938 106837.820312 48172.664062 -61.766327 -302.066650 -109.089798
1122 2796.218018 340.402710 2596.693604 203344.390625 183674.625000 123.419868 315.209564 171.451782
1060 3409.900879 320.426239 129375.179688 51631.457031 81142.046875 -94.863510 73.629059 -88.845726
512 6655.410156 238.244308 194637.484375 89672.429688 80233.867188 243.037430 -69.672958 7.124745
1049 3688.253906 295.588409 177389.593750 187184.062500 179606.296875 265.668640 14.353657 -264.095093
522 6878.627441 270.207245 155959.078125 56445.546875 47671.796875 -61.699680 -210.219971 8.821969
701 3245.376709 294.847229 13663.072266 119900.273438 131627.406250 312.545532 -290.571289 236.664673
718 5172.399414 272.137756 28078.152344 181781.843750 36305.226562 150.492477 8.160536 321.097534
941 3913.875732 319.558502 202655.359375 133299.500000 144995.812500 196.012375 -203.640411 86.183228
1046 3425.990234 318.133820 71371.757812 2014.202759 37610.824219 127.442680 110.965797 105.125000
666 5601.171875 276.027252 88271.460938 156475.812500 188128.406250 -241.170288 -344.314331 -46.835041
724 5048.342285 303.779205 42538.917969 47989.164062 203901.656250 572.440491 227.597824 -463.323883
1162 3410.753906 375.986694 62321.476562 142856.343750 173533.609375 4.820318 -66.897758 67.254723
1029 2182.156494 343.546265 68442.554688 85469.148438 100855.054688 -136.148834 50.665188 7.106127
1062 3449.819092 314.046295 10895.538086 186569.781250 52345.605469 557.978149 -128.054672 -84.307358
871 4316.165527 287.106720 86736.750000 192091.953125 52187.125000 -264.129028 225.400299 423.307190
1071 3589.224854 332.554626 103595.859375 67269.937500 442.518219 1.897775 101.643173 -116.480980
1012 4030.882080 347.870087 17036.048828 19164.888672 179386.687500 134.765701 -41.041512 -37.814697
875 4381.162109 274.713379 62977.828125 186863.312500 22030.250000 -33.522526 20.172146 169.648392
579 6172.888184 282.375183 166780.578125 50841.472656 136174.656250 -320.001434 -218.778152 376.027222
674 5566.028809 294.465240 86791.984375 182285.578125 53633.488281 -484.738312 225.763275 598.090393
777 4826.761230 298.333984 121221.609375 174655.375000 178326.640625 120.919617 -9.398163 -63.986706
703 5255.783691 263.337128 37713.621094 135666.234375 169678.203125 160.481949 67.248642 248.703522
635 5709.732422 271.240540 127475.453125 57858.980469 198458.156250 -424.745758 173.553940 104.581123
634 5631.390137 314.364044 69797.539062 173083.484375 67979.125000 -164.636536 256.968109 -82.464699
1046 3425.990234 334.499329 87555.804688 132956.640625 36461.750000 -123.032837 -57.473736 -27.926380
677 5430.179199 283.440277 98532.343750 172934.093750 155328.515625 -120.507332 35.077984 -139.887573
610 5360.975098 275.962402 73360.156250 51389.121094 41038.695312 -382.125031 -35.103336 139.098969
741 3915.920166 330.706055 119349.203125 62828.378906 25559.152344 255.328705 -14.789035 330.987122
934 3873.614990 288.270813 128727.804688 159989.796875 49925.515625 79.971123 -101.156952 125.033737
916 4165.747070 273.764130 30438.205078 178518.125000 50984.078125 177.458633 -105.877792 271.171600
1015 3906.712402 340.880951 22223.333984 45653.910156 200379.828125 268.630280 265.502319 -611.065430
1047 3546.649902 346.711456 52894.949219 175730.093750 29851.652344 -38.962852 34.450981 362.160919
818 2720.994629 301.816284 52942.292969 70530.828125 91121.031250 -66.831039 92.556648 66.530861
1035 3947.770996 364.904785 173630.062500 156250.906250 171590.906250 181.954254 -220.596420 -57.523853
1021 3838.910645 327.444427 13762.468750 196387.859375 123747.757812 21.454519 168.593765 152.194244
954 3910.929932 305.826233 168934.296875 118571.921875 136740.015625 134.602768 -47.563656 390.068604
683 2332.595215 288.045258 98286.976562 102109.445312 201538.515625 -215.598328 117.325737 109.487450
961 4107.728027 293.090424 196819.656250 63559.597656 190755.046875 -60.566280 415.775482 -329.220917
949 3314.781006 300.537628 53214.695312 39441.371094 192907.437500 -63.037758 145.664230 -176.019714
913 4237.895020 277.285492 69814.578125 53808.679688 77625.679688 -73.614792 15.037405 44.295090
462 5748.916504 270.013031 11997.971680 8468.859375 110023.640625 144.482391 -133.231003 213.825729
990 3933.158203 490.470367 44457.917969 56672.074219 80305.484375 234.042480 187.653824 -103.063187
945 2505.102295 291.811279 138731.750000 143219.312500 133828.375000 81.964394 281.287506 370.342285
578 6188.366211 277.824585 57034.371094 59753.742188 21618.882812 128.614487 -22.776678 -57.295582
872 4482.120605 280.300446 58029.734375 88392.273438 116517.625000 -284.025970 225.997543 201.182480
620 5968.146484 274.465942 132345.500000 73176.789062 147542.625000 156.375244 -354.690796 139.357895
732 4935.558594 322.506744 162153.406250 160976.875000 27189.425781 -8.032695 -39.043728 100.243813
896 4222.571777 311.555359 12811.371094 153295.937500 105856.070312 294.992096 -46.118584 -45.721024
704 5281.063477 255.546051 151854.453125 183079.546875 43965.191406 -102.975586 5.001684 108.514328
995 3885.265625 354.650208 178344.218750 94593.171875 7421.667969 -199.714890 104.542511 -572.094849
901 4271.975098 297.827972 121637.625000 120419.500000 182830.890625 -205.610718 44.957973 280.959839
984 3377.486328 360.161377 159322.328125 183267.515625 136271.046875 9.129075 121.822655 82.316574
535 5828.223145 282.422394 108404.226562 185174.015625 77875.296875 -301.427002 -4.313036 -147.699081
832 4577.629883 261.806671 199038.859375 86341.476562 75208.234375 133.335983 -65.701607 123.530571
951 3947.297363 287.269318 199112.578125 91442.710938 192997.296875 34.690014 619.304993 -87.074318
873 4374.467773 299.767975 51524.812500 195548.828125 845.732605 -268.370087 115.060585 59.829693
686 5444.873535 272.845764 170663.843750 198685.875000 71527.585938 91.944290 -43.885117 98.552505
960 3525.509277 319.286682 196248.250000 184638.453125 22742.876953 9.413744 97.050308 -34.336063
799 4866.025879 262.116974 176605.890625 167273.265625 124418.078125 -75.844147 43.138000 80.886925
739 5194.117676 316.280060 130546.187500 96561.593750 116970.554688 -26.215113 -337.240448 -105.418938
577 6068.365234 239.065918 76158.523438 152082.453125 9219.662109 97.579834 57.899197 -139.493378
783 4827.301270 287.992554 18126.208984 35197.203125 172755.765625 378.175385 243.750519 -108.424202
927 4346.211914 339.493103 194102.703125 159772.703125 28874.429688 -98.978386 90.044579 7.828067
908 3726.813965 312.217041 90496.859375 105564.359375 192571.078125 -143.199051 192.078339 192.530640
589 6472.095703 277.938721 55917.011719 107143.390625 73550.445312 263.189911 -19.535475 46.710308
575 6408.268066 261.239990 184565.234375 16062.429688 173719.843750 43.805229 -11.056614 -209.134949
927 4346.211914 326.766571 81187.203125 151036.093750 95815.726562 -451.370209 -232.784500 87.400604
519 6715.255859 245.073318 87007.828125 96470.257812 186079.734375 -11.252796 -26.410719 316.358398
955 2566.201904 357.276398 119336.218750 147905.578125 26874.066406 -303.533875 -155.365311 -57.685444
701 3245.376709 274.378265 40353.976562 56148.933594 111253.742188 37.263943 -115.742226 374.265259
877 4355.978516 299.577118 145875.546875 116893.562500 3766.596680 46.608009 -418.713867 -84.648689
865 4329.111328 306.322540 22182.546875 50968.695312 170545.531250 595.108704 178.645126 12.328155
829 4561.534180 308.378357 138588.765625 135232.671875 156630.390625 221.937576 -124.346306 218.518570
637 5343.030273 336.132965 164605.000000 77197.695312 192158.718750 -122.836288 749.403198 79.088318
950 3815.894043 339.134521 20651.322266 64906.773438 94549.273438 209.395523 76.907166 194.262238
889 2231.931396 307.850037 57850.484375 15784.101562 16533.126953 271.466522 222.686722 15.153758
628 4768.702637 279.189758 45962.628906 57749.617188 68616.507812 267.661224 4.190118 -252.233795
457 6366.426270 282.779480 133172.234375 70956.031250 99055.203125 115.950272 -97.740067 -123.891365
503 4197.657715 279.873322 172562.437500 31641.246094 42423.156250 -192.462952 7.814204 144.385071
686 5444.873535 287.751740 71686.187500 42275.851562 14299.081055 204.173141 5.519855 129.623535
871 4316.165527 304.143005 153867.781250 33831.691406 5297.323730 8.551037 279.983856 -70.936043
865 4329.111328 318.731018 81500.554688 70765.203125 69741.664062 67.639008 316.175507 -248.429214
611 5983.352051 274.379181 164313.375000 197319.515625 140503.031250 17.313580 141.660126 226.535690
878 4223.336426 335.190460 78519.992188 91766.593750 2160.703857 30.081642 -83.002953 -112.183228
522 6878.627441 243.694382 128483.867188 195251.765625 9167.940430 -56.879662 -17.062956 235.945389
742 4719.664062 251.050751 132772.718750 90143.312500 59007.292969 92.601479 -250.511200 -153.420593
947 3674.206543 358.692566 127674.132812 40254.804688 187517.390625 -73.623535 372.790955 -130.398743
544 6409.618164 303.624664 164836.593750 26774.464844 180843.031250 192.217133 572.391479 -224.110107
543 6340.748047 308.299286 146441.078125 197076.375000 29062.734375 -333.337067 -177.896118 276.255127
705 4811.674805 268.295288 125665.890625 168636.703125 133302.546875 -93.778557 -198.129288 12.643521
536 6772.769043 271.719788 99619.140625 107238.000000 2738.519531 -318.456146 241.772598 102.096283
530 6247.827637 293.301666 198897.968750 21707.070312 98331.773438 107.409813 113.110771 165.547058
508 6649.813477 278.447968 128574.718750 139312.671875 50761.992188 128.974762 199.727463 163.791977
831 4527.010742 275.773285 142861.000000 78932.296875 190741.234375 -13.600976 29.795891 -31.950399
550 5643.332031 280.853607 136726.468750 19354.949219 44080.164062 62.956429 460.955109 -122.927490
569 6102.728027 294.416290 155386.609375 129563.125000 15336.717773 357.613831 -407.144440 -274.914307
508 6649.813477 240.659088 62384.574219 132509.031250 54459.101562 -372.454559 88.275925 136.305984
793 4580.755859 304.257141 193935.265625 178952.187500 182420.609375 152.139236 -113.308289 -138.380005
661 4306.043945 309.782440 101029.476562 21661.765625 85514.382812 -97.874626 6.973152 97.437210
837 3630.594482 318.730408 135769.750000 62183.406250 55568.015625 -212.256699 -34.526436 5.203887
783 4827.301270 269.401093 184956.421875 4870.817871 176236.281250 508.632965 199.220078 -193.644699
691 5318.377441 258.690613 93171.812500 42491.910156 126255.984375 66.696419 82.021271 378.241760
658 5428.153809 297.786072 146828.421875 49456.816406 145177.437500 147.106613 222.687790 558.580322
588 5959.508789 277.718506 146232.125000 37434.179688 170965.140625 250.987564 394.108124 -343.690155
528 6439.050781 259.624939 105712.203125 16286.329102 13445.590820 -83.180664 522.448975 149.023773
557 5921.399414 267.127014 44690.660156 31804.478516 193095.765625 -259.450714 7.957693 136.682892
659 4842.479492 313.118958 133858.015625 62971.230469 90718.375000 129.790268 -98.709915 58.899548
861 4378.961914 329.638977 30551.476562 70721.789062 100276.070312 186.875580 122.150688 -10.231318
601 6171.375000 356.237335 97562.039062 71703.531250 117321.531250 63.172707 -440.220764 -141.521042
794 4187.665527 313.637665 81271.039062 132985.500000 161160.593750 -56.411621 -86.106232 119.448021
855 4355.347168 325.918671 83944.984375 21364.164062 9539.832031 -13.672586 465.035400 317.637024
597 6057.078613 279.511292 82325.570312 59472.625000 26119.367188 127.815697 100.623451 80.483543
820 4448.972168 299.882202 138288.562500 153873.031250 149138.656250 44.815136 -141.292267 -106.954971
850 4272.124023 370.592285 103216.015625 185712.156250 75160.093750 -335.324158 -105.357178 -105.595238
778 4833.026367 305.356293 39316.726562 78682.656250 179512.859375 -61.096859 11.873345 -261.357910
524 6710.997559 232.170593 53848.910156 117524.101562 102856.312500 -121.969711 271.457520 192.094727
428 7643.778809 275.585632 53742.398438 23212.179688 203654.390625 -62.940552 285.187653 -92.130775
457 6366.426270 249.321579 135087.265625 186439.093750 137081.921875 84.306229 61.932228 -173.845840
722 5232.895020 251.343185 60394.429688 130916.070312 41505.257812 -11.422596 69.179985 87.075226
861 4378.961914 320.416107 14180.791016 77303.203125 146876.796875 641.073669 279.738403 202.433685
776 4807.411133 310.940308 1262.538330 12476.727539 199778.718750 45.353180 -293.594879 -264.781799
557 5921.399414 294.868927 171606.187500 172374.703125 54076.261719 -345.871033 -273.527710 255.677765
817 4560.191895 314.952698 3784.357666 188898.343750 114264.281250 309.464722 253.662598 134.505463
600 5958.906250 268.173218 154676.328125 97468.820312 74109.015625 -435.523315 -115.540207 -327.980682
425 7725.268555 263.602509 29704.644531 57111.375000 133507.468750 611.337830 -260.462830 319.388977
547 5949.669434 259.316711 28373.400391 83515.281250 143676.234375 366.181763 -372.790283 299.634277
794 4187.665527 298.825562 103108.984375 145451.640625 115537.289062 -175.919846 28.461435 185.333191
500 6840.547852 239.738373 198608.640625 192066.046875 138439.468750 12.332545 255.362534 140.796585
823 4318.409180 314.371857 69753.289062 110440.125000 7630.278809 38.438606 -161.699799 -264.395203
786 4749.781738 308.953979 74727.421875 152268.593750 123396.539062 5.168023 -388.244110 70.604889
859 4403.429688 329.983337 166933.218750 111493.093750 123262.039062 114.179314 38.050907 247.232071
644 5336.776367 264.401825 73289.156250 68344.296875 94847.281250 -30.025410 138.532074 136.077026
760 4969.478516 247.205124 171553.484375 134880.781250 153981.359375 75.495293 -440.019928 304.498566
407 6802.418945 234.202927 103412.914062 198076.953125 82419.515625 -277.594971 -187.107010 -113.508171
821 4375.772949 305.010284 158536.578125 163852.062500 107613.500000 93.264328 138.772324 -32.671951
673 5323.953613 251.104874 43529.441406 35427.882812 101613.617188 79.907227 -91.197708 289.516266
719 4951.405273 263.202240 85362.218750 172014.421875 57512.035156 -311.595825 232.843689 -71.973335
383 8344.031250 243.292862 31220.630859 27820.404297 100936.734375 257.635132 163.922653 389.070557
768 4010.643311 284.772583 84440.296875 142680.328125 21404.193359 266.569397 -174.012222 36.333908
778 4833.026367 303.400604 75567.929688 190899.234375 127025.085938 172.390564 429.731537 -122.129456
716 5260.796387 242.670670 109133.812500 468.063568 188808.375000 -101.865013 139.834076 -76.117348
383 8344.031250 242.020462 25362.148438 180554.109375 92609.351562 358.480286 40.909828 -193.666000
704 5281.063477 296.520538 198086.281250 196722.765625 103835.656250 400.482666 -228.081116 80.087715
836 4607.033203 332.791473 60387.906250 200139.734375 88051.726562 -330.719543 106.825523 -242.950623
